file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\obfuscated\string_split\johnTroony_php_webshells_configkillerionkros_string_split.php,johnTroony_php_webshells_configkillerionkros_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,Symlink 配置窃取/文件泄露工具（IndiShell Configuration File Killer）,string_split,0.99,high,"symlink(""/"", ""Indishell/root""); file(""/etc/passwd""); fopen/fwrite 写入 php.ini 和 .htaccess; 批量创建指向 wp-config.php、configuration.php 等配置文件的符号链接; 'fo'.'pen' 与 'fwr'.'ite' 函数名混淆",脚本通过 PHP 读取 /etc/passwd，写入恶意 php.ini 和 .htaccess，并使用 symlink 将根目录及常见 CMS 配置文件暴露给攻击者，属于典型的 Web 恶意后门/攻击工具；同时使用 'fo'.'pen'、'fwr'.'ite' 字符串拼接隐藏敏感函数名。,,24320,5503,3167,2336,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_cpanel_string_split.php,johnTroony_php_webshells_cpanel_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,包含后门载荷和任意文件读取的 cPanel/FTP 暴力破解工具,base64,0.99,high,"eval(base64_decode(...)); base64_decode; strtr('123456aouie','aouie123456'); ereg_replace('__FILE__', ... ); CURLOPT_URL = 'file:file:///' . $_POST['file']; cPanel/FTP brute force via curl",代码内置 eval+base64_decode 后门，自动执行混淆载荷；users 模块允许通过 file:// 协议任意读取服务器文件；crack 模块实现 cPanel/FTP 暴力破解。危险函数与混淆技术明确，且无任何合法业务背景。,,21866,6455,4137,2318,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_fatal_string_split.php,johnTroony_php_webshells_fatal_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,多功能PHP后门（命令执行 + 文件管理 + PHP eval + 远程下载）,base64,1.0,high,eval; base64_decode; exec; system; shell_exec; passthru; popen; phpeval; move_uploaded_file; readfile,代码为典型的FaTaL Shell变种，通过POST参数控制实现系统命令执行、PHP代码执行、文件浏览/编辑/上传/下载/删除等多种恶意功能；用户输入未经任何过滤直接进入eval、exec、system等危险函数；同时使用base64_decode+eval及大量字符串拼接（如'ev'.'al'、'ex'.'ec'）进行混淆，意图绕过安全检测。,,18903,10235,8314,1921,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_h4ntu_shell_string_split.php,johnTroony_php_webshells_h4ntu_shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,远程命令执行 WebShell（基于 system/exec）,string_split,1.0,high,system($_POST['cmd']); exec('whoami'); 字符串拼接 'sys'.'tem'; 字符串拼接 'ex'.'ec'; 临时文件命令回显 /tmp/cmdtemp,"用户可控参数 $_POST['cmd'] 未经任何过滤直接拼入 system() 执行，且函数名通过字符串拼接 ('sys'.'tem', 'ex'.'ec') 进行混淆，具备完整的远程命令执行能力，属于典型的命令执行型 WebShell。",,17812,3439,1648,1791,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_hiddens_shell_string_split.php,johnTroony_php_webshells_hiddens_shell_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,35432,9875,5779,4096,
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.php,tennc_webshell_back_string_split.php,obfuscated,malicious,webshell,string_split,malicious,backdoor,PHP 绑定/反弹 Shell 后门（b4tm4n shell）,string_split,1.0,high,stream_socket_server; stream_socket_accept; fsockopen; proc_open('/bin/sh -i'); pcntl_fork; posix_setsid; 'fwr'.'ite' string splitting; 'proc'.'_open' string splitting,代码实现了 TCP 绑定 shell 和反向连接 shell，通过 proc_open 启动 /bin/sh -i，并将网络套接字与 Shell 管道双向转发；同时使用 pcntl_fork/posix_setsid 进行守护进程化。函数名 'fwrite' 和 'proc_open' 被拆分为字符串拼接形式，属于明确混淆。整体是一个可直接用于远程控制服务器的后门程序。,,20445,4052,2058,1994,1
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.py,tennc_webshell_back_string_split.py,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 五步分析过程

### 第一步 · 代码结构概览

该 Python 脚本实现了一个典型网络后门：

- 程序通过命令行参数决定工作模式：  
  - `python script.py <port>` 时，在 `0.0.0.0:<port>` 上监听并接受一个连接；  
  - `python script.py <host> <port>` 时，主动向 `<host>:<port>`...",49341,5385,1289,4096,
data\samples\obfuscated\string_split\tennc_webshell_bypass01_string_split.php,tennc_webshell_bypass01_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,一句话后门/任意代码执行,string_split,1.0,high,eval; $_POST['mima']; 字符串拼接混淆; 动态函数调用,通过字符串拼接还原 eval 和 $_POST，将用户输入 $_POST['mima'] 作为 PHP 代码执行，无任何过滤，属于典型的 webshell 后门。,,17113,2715,800,1915,1
data\samples\obfuscated\string_split\tennc_webshell_php_create_function_string_split.php,tennc_webshell_php_create_function_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,51069,4850,754,4096,
data\samples\obfuscated\string_split\tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,AntSword 自定义 PHP WebShell，支持系统命令执行、文件管理、数据库管理,string_split,1.0,high,system 命令执行; fopen/fwrite/readfile 文件操作; mysqli_query 数据库操作; 字符串拼接混淆 'sys'.'tem'; AntSword 特征密码参数 ant; 文件管理功能,脚本通过 $_REQUEST['ant'] 控制功能分支，支持任意系统命令执行（system）、文件上传下载读写删除、目录遍历、远程下载、MySQL 查询等行为，属于典型 WebShell。且使用字符串拼接方式隐藏 system/fopen/fwrite 等敏感函数名，存在明显混淆。,,21916,6778,4797,1981,1
data\samples\obfuscated\string_split\tennc_webshell_php_custom_spy_for_mysql_string_split.php,tennc_webshell_php_custom_spy_for_mysql_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,AntSword PHP Custom Spy WebShell（文件管理 + 命令执行 + MySQL 任意查询）,string_split,1.0,high,$pwd = 'ant'; system('sys'.'tem') 执行命令; 'fo'.'pen' / 'fwr'.'ite' 文件操作; mysqli_query 任意 SQL 查询; switch($funccode) 分发文件/命令/数据库功能; ->| 与 |<- 输出标记; base64_decode / hex 解码传输,该脚本是 AntSword 自定义 PHP 木马，通过固定密码 ant 接收请求，支持任意系统命令执行（system）、文件上传下载与读写删除、远程下载文件、MySQL 任意 SQL 查询，且存在 'sys'.'tem'、'fo'.'pen'、'fwr'.'ite' 等字符串拼接混淆手法，属于明确的恶意 WebShell。,,29945,7124,4270,2854,1
data\samples\obfuscated\string_split\tennc_webshell_python2_custom_script_string_split.py,tennc_webshell_python2_custom_script_string_split.py,obfuscated,malicious,webshell,string_split,malicious,webshell,AntSword Python2 CGI 自定义WebShell，支持命令执行、文件管理、上传下载、远程下载等后门功能,string_split,0.99,high,os.popen3; ExecuteCommandCode; WriteFileCode; UploadFileCode; WgetCode; FileTreeCode; base64.b64decode; binascii.a2b_hex; string_split混淆,代码为蚁剑自定义CGI脚本，通过PWD分发功能码，用户可控参数直接传入os.popen3执行命令，并实现文件读写、上传下载、目录操作等完整WebShell功能；敏感函数名采用字符串拼接方式隐藏，存在明显混淆。,,23153,6334,4190,2144,1
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-03-18_string_split.php,tennc_webshell_shell-2021-03-18_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 分析过程

### 第一步 · 代码结构概览
该 PHP 脚本实现了一个典型的加密后门/Webshell：  
- 通过 `chr()` 拼接还原出 `base64_decode` 字符串，并动态调用它解码出 `php://input`、`openssl`、`file_get_contents` 等字符串。  
- 当 `$_GET['pass']` 存在时，生成一个随机密钥并写入 `$_S...",44439,5162,1068,4094,
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-04-23_string_split.php,tennc_webshell_shell-2021-04-23_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,39375,5159,1064,4095,
data\samples\obfuscated\string_split\tennc_webshell_shell2020-12-06_string_split.php,tennc_webshell_shell2020-12-06_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,45748,5084,988,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_Antichat_Shell_xor.php,johnTroony_php_webshells_Antichat_Shell_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,39192,35572,31476,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_Ayyildiz_Tim_xor.php,johnTroony_php_webshells_Ayyildiz_Tim_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,28517,28328,24232,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_CrystalShell_xor.php,johnTroony_php_webshells_CrystalShell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,XOR加密的eval后门（硬编码密钥+十六进制密文解密执行）,xor,0.98,high,eval; ^异或运算; str_repeat; \x十六进制转义; $c=$k='k3y',代码使用硬编码密钥'k3y'对十六进制密文进行XOR异或解密，并将结果直接传入eval()执行。这是典型的加密一句话后门，可执行任意PHP代码，属于恶意Webshell/后门程序。,,21627,98372,96609,1763,1
data\samples\obfuscated\xor\johnTroony_php_webshells_GFS_web-shell_xor.php,johnTroony_php_webshells_GFS_web-shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,XOR加密的一句话PHP后门（eval执行解密载荷）,xor,0.98,high,"eval; 字符串异或 (^); str_repeat($k, strlen($c)); 硬编码密钥; \x十六进制转义",代码通过硬编码密钥'k3y'与十六进制转义字符串进行XOR异或后交付给eval执行，是一类典型的加密后门载荷加载器；eval会执行解密后的任意PHP代码，可能实现命令执行、文件管理等webshell功能。,,35180,55265,52260,3005,1
data\samples\obfuscated\xor\johnTroony_php_webshells_GRP_WebShell_xor.php,johnTroony_php_webshells_GRP_WebShell_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,32326,43952,39856,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_c99_madnet_xor.php,johnTroony_php_webshells_c99_madnet_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,31152,111239,107142,4097,
data\samples\obfuscated\xor\johnTroony_php_webshells_configkillerionkros_xor.php,johnTroony_php_webshells_configkillerionkros_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,XOR加密的一句话后门/加密Webshell,xor,0.95,high,"eval; $c ^ str_repeat($k, strlen($c)); 硬编码十六进制密文; 密钥字符串 '$k'",代码使用硬编码超长密文，通过 XOR 异或运算解密后直接交给 eval() 执行，隐藏真实恶意载荷，符合加密后门/Webshell 的典型特征。,,22260,20690,18841,1849,1
data\samples\obfuscated\xor\johnTroony_php_webshells_cpanel_xor.php,johnTroony_php_webshells_cpanel_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,基于固定密钥异或混淆的 PHP 加密后门（eval 执行解密后的任意代码）,xor,0.98,high,eval; xor; str_repeat; hex-encoded payload; self-deobfuscating code,代码使用固定密钥 'k3y' 对常量密文进行异或运算，并通过 eval 执行解密结果。该模式为典型的恶意代码混淆手法，目的是隐藏实际负载并执行任意代码，属于 webshell/后门。,,30134,24324,21771,2553,1
data\samples\obfuscated\xor\johnTroony_php_webshells_fatal_xor.php,johnTroony_php_webshells_fatal_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,加密一句话后门（eval + XOR 解密执行硬编码载荷）,xor,0.99,high,eval; XOR 解密; str_repeat; 硬编码十六进制加密载荷,代码使用硬编码密钥对超长十六进制字符串进行 XOR 异或解密，并将解密结果直接传入 eval() 执行。该结构没有业务逻辑，属于典型的加密代码执行后门，攻击者可借此在服务器上执行任意 PHP 代码。,,17615,47850,46483,1367,1
data\samples\obfuscated\xor\johnTroony_php_webshells_go-shell_xor.php,johnTroony_php_webshells_go-shell_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,40384,9693,5597,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_h4ntu_shell_xor.php,johnTroony_php_webshells_h4ntu_shell_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,23866,10753,6657,4096,
data\samples\obfuscated\xor\johnTroony_php_webshells_hiddens_shell_xor.php,johnTroony_php_webshells_hiddens_shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,XOR加密的一句话后门 / 加密WebShell加载器,xor,0.98,high,eval; 异或解密; str_repeat; 十六进制密文; 硬编码密钥,使用固定密钥与十六进制转义密文进行异或运算，并将解密结果直接传入eval执行，是典型的加密混淆WebShell后门，可执行任意PHP代码。,,15966,19753,18188,1565,1
data\samples\obfuscated\xor\tennc_webshell_3802_xor.php,tennc_webshell_3802_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,基于 XOR 加密的 eval 后门,xor,0.98,high,eval; XOR异或运算; str_repeat; 十六进制转义字符串,代码使用固定密钥与十六进制转义密文进行 XOR 异或解码，并将结果直接传入 eval 执行，属于典型的免杀后门/Webshell 混淆载荷。,,14335,2297,921,1376,1
data\samples\obfuscated\xor\tennc_webshell_404_xor.php,tennc_webshell_404_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,PHP XOR加密一句话后门,xor,0.98,high,eval; XOR运算 (^); str_repeat; 十六进制转义密文,使用固定密钥'k3y'与密文进行XOR运算，解密结果直接交给eval执行，属于典型的XOR混淆加密后门，可实现任意PHP代码执行，严重威胁服务器安全。,,23040,3248,973,2275,1
data\samples\obfuscated\xor\tennc_webshell_back_xor.php,tennc_webshell_back_xor.php,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,22384,11891,7795,4096,
data\samples\obfuscated\xor\tennc_webshell_back_xor.py,tennc_webshell_back_xor.py,obfuscated,malicious,webshell,xor,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,22903,8480,4384,4096,
